linearSVC	0.000675675675676	0.0195945945946	0.425	0.468918918919	0.524324324324	0.661486486486	0.762162162162	0.779054054054	0.800675675676	
RadialSvm	0.000675675675676	0.00405405405405	0.178378378378	0.498648648649	0.55472972973	0.675	0.778378378378	0.800675675676	0.827702702703	
GaussianNB	0.385810810811	0.0493243243243	0.232432432432	0.381081081081	0.492567567568	0.671621621622	0.747297297297	0.747972972973	0.752702702703	
GMM	0.00337837837838	0.00135135135135	0.00135135135135	0.00337837837838	0.00202702702703	0.00135135135135	0.00675675675676	0.00135135135135	0.00743243243243	
DecisionTree	0.0141891891892	0.025	0.0452702702703	0.0608108108108	0.0810810810811	0.128378378378	0.272297297297	0.314864864865	0.346621621622	
DBN	0.0878378378378	0.414864864865	0.514864864865	0.574324324324	0.604054054054	0.678378378378	0.767567567568	0.799324324324	0.821621621622	
